Drug IDs,Species,BBB,Genes,Num Genes,Cumulative Score,Mean STD
DB08814,Humans,False,"['NFKB1', 'NOS2', 'PDE10A', 'PTGS1']",4,0.0721408812,0.0028099863012264
DB09462,Humans,True,['PPARD'],1,0.0707204871999999,0.0537837805813606
DB04209,Humans,False,['XIAP'],1,0.0700586481999999,0.0542760197047962
DB00165,Humans,False,['PDXK'],1,0.069728492,0.0563940671840973
DB00147,Humans,False,['PDXK'],1,0.069728492,0.0563940671840973
DB08883,Humans,False,['GRIA1'],1,0.0694947641999999,0.0556759280481693
DB00181,Humans,False,['GABBR2'],1,0.0687283126,0.0494059646697861
DB08910,Humans,False,"['CRBN', 'PTGS2', 'TNF']",3,0.06859925822,0.012841874646582768
DB00640,Humans,False,"['ADORA1', 'ADORA2A', 'ADORA2B', 'ADORA3']",4,0.0672974374,0.009594543476982825
DB01412,Humans,False,"['ADORA1', 'ADORA2A']",2,0.0672974374,0.01918908695396565
DB01273,Humans,False,['CHRNA4'],1,0.0671869186,0.0536143518460798
DB00740,Humans,True,"['SCN5A', 'SLC7A11']",2,0.0670339814,0.01797524217125355
DB06151,Humans,False,"['GSS', 'SLC7A11']",2,0.0670339814,0.01797524217125355
DB08879,Humans,True,['TNFSF13B'],1,0.0662593116,0.0573556590720605
DB11300,Humans,True,"['F11', 'F13A1', 'F13B', 'F5', 'F8', 'FGA', 'FGB', 'FGG']",8,0.0662590454,0.00260515912445535
DB13151,Humans,True,"['F10', 'F13A1', 'F2', 'F5', 'F7', 'F8', 'FGA', 'FGB']",8,0.0662590454,0.00260515912445535
DB11571,Humans,True,"['F11', 'F13A1', 'F13B', 'F5', 'F8', 'FGA', 'FGB', 'FGG']",8,0.0662590454,0.00260515912445535
DB09092,Humans,False,"['GAPDH', 'IDH3A', 'MDH2', 'NNT', 'OGDH']",5,0.0661781276,0.01010022290217474
DB15982,Humans,False,['KLKB1'],1,0.0658130278,0.0358551089564898
DB14597,Humans,True,['KLKB1'],1,0.0658130278,0.0358551089564898
DB05311,Humans,True,['KLKB1'],1,0.0658130278,0.0358551089564898
DB00214,Humans,False,"['SLC12A1', 'SLC12A2']",2,0.0657138842,0.0027408064054197
DB01154,Humans,False,"['GABRA1', 'KCNJ11', 'KCNJ8']",3,0.06557036299999999,0.0030399434289571665
DB09242,Humans,False,"['ADRA2A', 'NISCH']",2,0.065175948,0.0233707169263424
DB09327,Humans,False,"['DPYD', 'TYMS']",2,0.0651303954,0.00355750191688875
DB06152,Humans,False,['IFNAR2'],1,0.0644287602,0.0340808091219219
DB00820,Humans,False,['PDE5A'],1,0.0640930778,0.0422786535961994
DB00203,Humans,False,['PDE5A'],1,0.0640930778,0.0422786535961994
DB00862,Humans,False,['PDE5A'],1,0.0640930778,0.0422786535961994
DB06267,Humans,False,['PDE5A'],1,0.0640930778,0.0422786535961994
DB06237,Humans,False,['PDE5A'],1,0.0640930778,0.0422786535961994
DB12808,Humans,False,['RARG'],1,0.063538317,0.0360216121481867
DB12887,Humans,False,['EZH2'],1,0.0633049679999999,0.0058322709950944
DB14581,Humans,False,['EZH2'],1,0.0633049679999999,0.0058322709950944
DB11986,Humans,False,"['NTRK1', 'NTRK3', 'ROS1']",3,0.0626207917,0.004253876365346434
DB11601,Humans,True,['TLR2'],1,0.0625854025999999,0.0325271850230818
DB00045,Humans,True,['TLR2'],1,0.0625854025999999,0.0325271850230818
DB00946,Humans,False,['VKORC1'],1,0.062516531,0.0357630578746386
DB00498,Humans,False,['VKORC1'],1,0.062516531,0.0357630578746386
DB00266,Humans,False,['VKORC1'],1,0.062516531,0.0357630578746386
DB01418,Humans,False,['VKORC1'],1,0.062516531,0.0357630578746386
DB00682,Humans,False,['VKORC1'],1,0.062516531,0.0357630578746386
DB00509,Humans,False,"['THRA', 'THRB']",2,0.06229392071999999,0.0065726258125473995
DB01583,Humans,False,"['THRA', 'THRB']",2,0.06229392071999999,0.0065726258125473995
DB00279,Humans,False,"['THRA', 'THRB']",2,0.06229392071999999,0.0065726258125473995
DB15456,Humans,False,['GUCY1B1'],1,0.061809618,0.033214769230634
DB13615,Humans,False,"['NOD2', 'TLR4']",2,0.0615591886,0.01580611029001655
DB01032,Humans,True,"['SLC22A11', 'SLC22A6', 'SLC22A8']",3,0.0613854928,0.009685515010893934
DB08916,Humans,False,"['EGFR', 'ERBB2', 'ERBB4']",3,0.0612141508,0.002095353848236567
DB00152,Humans,False,['TPK1'],1,0.061139986,0.020163562807921
DB00837,Humans,False,"['GABBR1', 'GABRA1']",2,0.0611073828,0.0049938721534501
DB13720,Humans,False,['CHRM3'],1,0.0605374544,0.0309581829884726
DB01409,Humans,False,['CHRM3'],1,0.0605374544,0.0309581829884726
DB09300,Humans,False,['CHRM3'],1,0.0605374544,0.0309581829884726
DB06702,Humans,False,['CHRM3'],1,0.0605374544,0.0309581829884726
DB01019,Humans,False,['CHRM3'],1,0.0605374544,0.0309581829884726
DB00496,Humans,False,['CHRM3'],1,0.0605374544,0.0309581829884726
DB06787,Humans,False,['CHRM3'],1,0.0605374544,0.0309581829884726
DB01625,Humans,False,['CHRM3'],1,0.0605374544,0.0309581829884726
DB01591,Humans,False,['CHRM3'],1,0.0605374544,0.0309581829884726
DB15568,Humans,True,['KRAS'],1,0.0604081846,0.0367216401669519
DB15569,Humans,False,['KRAS'],1,0.0604081846,0.0367216401669519
DB14914,Humans,False,['MAPT'],1,0.0603531144,0.0338054709660063
DB09046,Humans,True,['LEPR'],1,0.0598977852,0.0062522010904953
DB04876,Humans,False,['DPP4'],1,0.059793301,0.0257123757511879
DB01261,Humans,False,['DPP4'],1,0.059793301,0.0257123757511879
DB08882,Humans,False,['DPP4'],1,0.059793301,0.0257123757511879
DB08382,Humans,False,['DPP4'],1,0.059793301,0.0257123757511879
DB06203,Humans,False,['DPP4'],1,0.059793301,0.0257123757511879
DB06335,Humans,False,['DPP4'],1,0.059793301,0.0257123757511879
DB09103,Humans,True,['KIT'],1,0.0595686251999999,0.0413814661342899
DB00480,Humans,False,"['CRBN', 'TNFSF11']",2,0.0593657726,0.0182469472571858
DB15493,Humans,False,"['SIRT1', 'SIRT2']",2,0.0593508881999999,0.0098674419129345
DB00768,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01071,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01069,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00719,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00283,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB11591,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01084,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB09555,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01075,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00366,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01146,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01246,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01106,Humans,False,"['HRH1', 'NTSR2']",2,0.0593333806,0.00574513848940975
DB11235,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB08936,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00737,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01237,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00777,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01114,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00748,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB06282,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00950,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00972,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00455,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB08800,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB08799,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00902,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00405,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB08802,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01615,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01619,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00920,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00835,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00341,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01620,Humans,False,"['HRH1', 'HRH4']",2,0.0593333806,0.00574513848940975
DB00342,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00967,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB01176,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00792,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00985,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB09488,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00427,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB06691,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB04837,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00557,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB04890,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00637,Humans,False,['HRH1'],1,0.0593333806,0.0114902769788195
DB00009,Humans,True,"['FGA', 'PLG']",2,0.0591439124,0.0070566775048026
DB00015,Humans,True,"['FGA', 'PLG']",2,0.0591439124,0.0070566775048026
DB00031,Humans,True,"['FGA', 'PLG']",2,0.0591439124,0.0070566775048026
DB00029,Humans,True,"['FGA', 'PLG']",2,0.0591439124,0.0070566775048026
DB00086,Humans,True,['PLG'],1,0.0591439124,0.0141133550096052
DB00302,Humans,False,['PLG'],1,0.0591439124,0.0141133550096052
DB00343,Humans,False,"['CACNA1C', 'CACNG1']",2,0.0590420076,0.0075488082320212
DB09227,Humans,False,['CACNA1C'],1,0.0590420076,0.0150976164640424
DB00661,Humans,False,['CACNA1C'],1,0.0590420076,0.0150976164640424
DB06681,Humans,True,"['CD80', 'CD86']",2,0.0586693085999999,0.01808054537677465
DB01281,Humans,True,"['CD80', 'CD86']",2,0.0586693085999999,0.01808054537677465
DB09552,Humans,False,['ATP6V1C1'],1,0.0579779766,0.0347866384919432
DB13257,Humans,False,"['HBA1', 'TFR2', 'TFRC']",3,0.057942065,0.003617178339701267
DB13949,Humans,False,['TFRC'],1,0.057942065,0.0108515350191038
DB14520,Humans,False,['TFRC'],1,0.057942065,0.0108515350191038
DB00089,Humans,True,['FOLH1'],1,0.05781134,0.0302062108314606
DB14805,Humans,False,['FOLH1'],1,0.05781134,0.0302062108314606
DB14017,Humans,False,['SF3B1'],1,0.057746965,0.0413318017530932
DB08911,Humans,False,"['MAP2K1', 'MAP2K2']",2,0.0574183332,0.0114415977101306
DB05239,Humans,False,['MAP2K1'],1,0.0574183332,0.0228831954202612
DB11689,Humans,False,"['MAP2K1', 'MAP2K2']",2,0.0574183332,0.0114415977101306
DB00522,Humans,False,['HPN'],1,0.0569326436,0.0386316090645185
DB00281,Humans,False,"['SCN10A', 'SCN5A', 'SCN9A']",3,0.0568430296,0.0038420145222035997
DB12978,Humans,False,['CSF1R'],1,0.0567761325999999,0.047477312542806
DB11328,Humans,False,['PROCR'],1,0.0567432987999999,0.035572702264193
DB00389,Humans,False,['TPO'],1,0.0566478889999999,0.0231945579036468
DB00550,Humans,False,['TPO'],1,0.0566478889999999,0.0231945579036468
DB00763,Humans,False,['TPO'],1,0.0566478889999999,0.0231945579036468
DB01166,Humans,False,['PDE3A'],1,0.0564667363999999,0.0322206009497963
DB00235,Humans,False,['PDE3A'],1,0.0564667363999999,0.0322206009497963
DB04880,Humans,False,['PDE3A'],1,0.0564667363999999,0.0322206009497963
DB00261,Humans,False,['PDE3A'],1,0.0564667363999999,0.0322206009497963
DB06176,Humans,False,"['HDAC1', 'HDAC2']",2,0.0564337018,0.00336600075828505
DB09067,0,False,['CRHR1'],1,0.0563742071999999,0.0280258969218674
DB00939,Humans,False,"['ALOX5', 'PTGS1', 'PTGS2']",3,0.05561759622,0.006115824443653065
DB01599,Humans,False,['ABCA1'],1,0.0553589565999999,0.0321410266600686
DB01219,Humans,False,['RYR1'],1,0.055269872,0.0382679379793749
DB12010,Humans,False,['SYK'],1,0.0552279618,0.0341952852091604
DB00419,Humans,False,['UGCG'],1,0.0549147658,0.0313874442058712
DB09039,Humans,False,['UGCG'],1,0.0549147658,0.0313874442058712
DB06243,Humans,False,['ODC1'],1,0.0547122286,0.0046695988373342
DB01590,Humans,False,['MTOR'],1,0.0541140349999999,0.0170757660208422
DB06287,Humans,False,['MTOR'],1,0.0541140349999999,0.0170757660208422
DB00877,Humans,False,['MTOR'],1,0.0541140349999999,0.0170757660208422
DB00337,Humans,False,['MTOR'],1,0.0541140349999999,0.0170757660208422
DB11967,Humans,False,"['MAP2K2', 'MAP3K1']",2,0.0538086183999999,0.00448011666998135
DB14751,Humans,True,['IGF1R'],1,0.0535562573999999,0.0316240297943206
DB01277,Humans,True,['IGF1R'],1,0.0535562573999999,0.0316240297943206
DB00762,Humans,False,"['TOP1', 'TOP1MT']",2,0.0533389814,0.01510910374884605
DB01030,Humans,False,['TOP1'],1,0.0533389814,0.0302182074976921
DB05630,Humans,False,['TOP1'],1,0.0533389814,0.0302182074976921
DB14962,Humans,True,"['FCGR1A', 'TOP1']",2,0.0533389814,0.01510910374884605
DB04967,Humans,False,"['APEX1', 'TOP1', 'TOP2A']",3,0.0533389814,0.010072735832564033
DB12893,Humans,True,"['TACSTD2', 'TOP1']",2,0.0533389814,0.01510910374884605
DB04868,Humans,False,['ABL1'],1,0.0533221804,0.0095083120042012
DB12323,Humans,False,['ABL1'],1,0.0533221804,0.0095083120042012
DB12597,Humans,False,['ABL1'],1,0.0533221804,0.0095083120042012
DB01095,Humans,False,['HMGCR'],1,0.0532876209999999,0.0092470446151663
DB01098,Humans,False,['HMGCR'],1,0.0532876209999999,0.0092470446151663
DB00641,Humans,False,['HMGCR'],1,0.0532876209999999,0.0092470446151663
DB01076,Humans,False,['HMGCR'],1,0.0532876209999999,0.0092470446151663
DB08860,Humans,False,['HMGCR'],1,0.0532876209999999,0.0092470446151663
DB06693,Humans,False,['HMGCR'],1,0.0532876209999999,0.0092470446151663
DB00439,Humans,False,['HMGCR'],1,0.0532876209999999,0.0092470446151663
DB00175,Humans,False,['HMGCR'],1,0.0532876209999999,0.0092470446151663
DB00227,Humans,False,['HMGCR'],1,0.0532876209999999,0.0092470446151663
DB04834,Humans,False,['CHRM2'],1,0.0528411831999999,0.0030965129282557
DB00728,Humans,False,"['CHRM2', 'CHRNA2']",2,0.0528411831999999,0.00154825646412785
DB00785,Humans,True,['CHRM2'],1,0.0528411831999999,0.0030965129282557
DB00483,Humans,False,"['ACHE', 'CHRM2']",2,0.0528411831999999,0.00154825646412785
DB14019,Humans,False,['TACR1'],1,0.0526310599999999,0.0373752978420094
DB09291,Humans,False,['TACR1'],1,0.0526310599999999,0.0373752978420094
DB00673,Humans,False,['TACR1'],1,0.0526310599999999,0.0373752978420094
DB09048,Humans,False,['TACR1'],1,0.0526310599999999,0.0373752978420094
DB12015,Humans,False,['PIK3CA'],1,0.0523258222,0.0204130275232088
DB00592,Humans,False,['GABRB3'],1,0.0516714649999999,0.0198850473110381
DB00999,Humans,False,"['KCNMA1', 'SLC12A3']",2,0.0515852923999999,0.00481446909021195
DB00436,Humans,False,"['KCNMA1', 'SLC12A3']",2,0.0515852923999999,0.00481446909021195
DB00356,Humans,False,['KCNMA1'],1,0.0515852923999999,0.0096289381804239
DB06217,Humans,False,"['KCNA5', 'KCND3', 'SCN5A']",3,0.0514568572,0.0031170923567651002
DB15873,Humans,False,['SSTR2'],1,0.0512539972,0.0074630508428539
DB13925,Humans,False,['SSTR2'],1,0.0512539972,0.0074630508428539
DB04894,Humans,False,"['SSTR2', 'SSTR5']",2,0.0512539972,0.00373152542142695
DB08868,Humans,False,"['S1PR1', 'S1PR3', 'S1PR5']",3,0.0512507544,0.0024236881820948
DB12129,Humans,False,['GSK3B'],1,0.051044026,0.0179769667390092
DB00927,Humans,False,['HRH2'],1,0.0509752342,0.0120967566058309
DB00272,Humans,False,['HRH2'],1,0.0509752342,0.0120967566058309
DB00863,Humans,False,['HRH2'],1,0.0509752342,0.0120967566058309
DB00940,Humans,False,['HRH2'],1,0.0509752342,0.0120967566058309
DB00501,Humans,False,['HRH2'],1,0.0509752342,0.0120967566058309
DB08806,Humans,False,['HRH2'],1,0.0509752342,0.0120967566058309
DB08805,Humans,False,['HRH2'],1,0.0509752342,0.0120967566058309
DB00585,Humans,False,['HRH2'],1,0.0509752342,0.0120967566058309
DB11692,Humans,False,['TACR3'],1,0.0507990312,0.0189747265362299
DB06429,Humans,False,['TACR3'],1,0.0507990312,0.0189747265362299
DB00313,Humans,True,['HDAC9'],1,0.0506384533999999,0.0062582875898181
DB01444,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB01433,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB01081,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB01192,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB00921,Humans,False,"['OPRK1', 'OPRM1']",2,0.050528565,0.00440725489697985
DB06800,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB01452,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB00913,Humans,True,['OPRM1'],1,0.050528565,0.0088145097939597
DB14146,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB01565,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB00899,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB00854,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB12543,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB01466,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB00708,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB00652,Humans,False,"['OPRK1', 'OPRM1', 'SIGMAR1']",3,0.050528565,0.0029381699313199
DB14881,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB09289,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB06274,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB00504,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB06204,Humans,False,"['OPRM1', 'SLC6A2']",2,0.050528565,0.00440725489697985
DB00802,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB09209,Humans,False,"['OPRK1', 'OPRM1']",2,0.050528565,0.00440725489697985
DB01227,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB09049,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB01209,Humans,False,"['OPRK1', 'OPRM1']",2,0.050528565,0.00440725489697985
DB09173,Humans,False,['OPRM1'],1,0.050528565,0.0088145097939597
DB00627,Humans,False,"['HCAR2', 'HCAR3', 'NNMT', 'QPRT']",4,0.0504930058,0.002507620002873325
DB06480,Humans,False,['HTR4'],1,0.0504406522,0.0060048917406492
DB01079,Humans,False,['HTR4'],1,0.0504406522,0.0060048917406492
DB00864,Humans,False,['FKBP1A'],1,0.0501071253999999,0.0131748979134993
DB06439,Humans,True,['LPL'],1,0.050067747,0.0167103342906759
DB00559,Humans,False,"['EDNRA', 'EDNRB']",2,0.0500640996,0.014466645993174
DB00058,Humans,True,['ELANE'],1,0.0496219844,0.0067558791512643
DB06273,Humans,True,['IL6R'],1,0.0496096062,0.0053408821180127
DB15762,Humans,True,['IL6R'],1,0.0496096062,0.0053408821180127
DB11767,Humans,True,['IL6R'],1,0.0496096062,0.0053408821180127
DB06283,Humans,False,['CACNA1B'],1,0.049565654,0.0097269797985262
DB01549,Humans,False,['GRIN3A'],1,0.0491669322,0.0184751845048504
DB00514,Humans,False,"['GRIN3A', 'SIGMAR1', 'SIGMAR1']",3,0.0491669322,0.0061583948349501335
DB00721,Humans,True,"['GRIN3A', 'HTR3A', 'SCN10A', 'SLC6A3']",4,0.0491669322,0.0046187961262126
DB03575,Humans,True,['GRIN3A'],1,0.0491669322,0.0184751845048504
DB11641,Humans,False,['TUBB'],1,0.0488986594,0.004238348595067
DB11731,Humans,True,['TUBB'],1,0.0488986594,0.004238348595067
DB00541,Humans,False,['TUBB'],1,0.0488986594,0.004238348595067
DB01394,Humans,False,['TUBB'],1,0.0488986594,0.004238348595067
DB00361,Humans,False,['TUBB'],1,0.0488986594,0.004238348595067
DB11345,Humans,False,"['TRPA1', 'TRPM8', 'TRPV1', 'TRPV3']",4,0.0487954612,0.00301577602838945
DB11131,Humans,True,['TRPV1'],1,0.0487954612,0.0120631041135578
DB06774,Humans,False,['TRPV1'],1,0.0487954612,0.0120631041135578
DB09120,Humans,False,['TRPV1'],1,0.0487954612,0.0120631041135578
DB01744,Humans,False,"['TRPA1', 'TRPM8', 'TRPV1', 'TRPV3']",4,0.0487954612,0.00301577602838945
DB11324,Humans,False,['TRPV1'],1,0.0487954612,0.0120631041135578
DB14050,Humans,False,"['TRPA1', 'TRPV1', 'TRPV2']",3,0.0487954612,0.004021034704519266
DB14864,Humans,True,['VEGFA'],1,0.0487471608,0.0052269807642188
DB00112,Humans,True,['VEGFA'],1,0.0487471608,0.0052269807642188
DB06779,Humans,True,"['SERPINC1', 'TFPI', 'VEGFA']",3,0.0487471608,0.0017423269214062668
DB01270,Humans,True,['VEGFA'],1,0.0487471608,0.0052269807642188
DB04895,Humans,True,['VEGFA'],1,0.0487471608,0.0052269807642188
DB09198,Humans,False,['PPARG'],1,0.0486911634,0.0084962008314356
DB01132,Humans,False,['PPARG'],1,0.0486911634,0.0084962008314356
DB00966,Humans,False,"['AGTR1', 'PPARG']",2,0.0486911634,0.0042481004157178
DB00197,Humans,False,['PPARG'],1,0.0486911634,0.0084962008314356
DB11133,Humans,True,['PPARG'],1,0.0486911634,0.0084962008314356
DB05490,Humans,False,['PPARG'],1,0.0486911634,0.0084962008314356
DB00412,Humans,False,['PPARG'],1,0.0486911634,0.0084962008314356
DB09422,Humans,True,['PPARA'],1,0.0483523044,0.0127284763618815
DB01039,Humans,False,['PPARA'],1,0.0483523044,0.0127284763618815
DB13873,Humans,False,['PPARA'],1,0.0483523044,0.0127284763618815
DB01241,Humans,False,['PPARA'],1,0.0483523044,0.0127284763618815
DB00636,Humans,False,['PPARA'],1,0.0483523044,0.0127284763618815
DB11626,Humans,True,['TNFRSF1A'],1,0.048057289,0.0063728765993862
DB16628,Humans,False,['MOCS2'],1,0.0480023286,0.0074166055614671
DB09068,Humans,False,"['HTR1A', 'HTR1B', 'HTR3A', 'HTR7', 'SLC6A4']",5,0.0477298578,0.0023773188228496
DB06772,Humans,False,"['TUBA4A', 'TUBB1']",2,0.0477242912,0.0032714418528827
DB00097,Humans,True,"['FSHR', 'LHCGR']",2,0.0476068688,0.00358669174138385
DB00066,Humans,True,['FSHR'],1,0.0476068688,0.0071733834827677
DB09066,Humans,True,['FSHR'],1,0.0476068688,0.0071733834827677
DB00032,Humans,True,"['FSHR', 'LHCGR']",2,0.0476068688,0.00358669174138385
DB00094,Humans,True,['FSHR'],1,0.0476068688,0.0071733834827677
DB04786,Humans,False,"['FSHR', 'P2RY2', 'SIRT5']",3,0.0476068688,0.0023911278275892335
DB15463,Humans,False,['EPAS1'],1,0.047444735,0.0092343615767239
DB13857,Humans,False,['PGR'],1,0.047292924,0.010652871419339
DB09124,Humans,False,['PGR'],1,0.047292924,0.010652871419339
DB14583,Humans,False,['PGR'],1,0.047292924,0.010652871419339
DB00294,Humans,False,['PGR'],1,0.047292924,0.010652871419339
DB00717,Humans,False,['PGR'],1,0.047292924,0.010652871419339
DB06713,Humans,False,['PGR'],1,0.047292924,0.010652871419339
DB00351,Humans,False,['PGR'],1,0.047292924,0.010652871419339
DB04787,Humans,False,['PGR'],1,0.047292924,0.010652871419339
DB06730,Humans,False,['PGR'],1,0.047292924,0.010652871419339
DB01431,Humans,False,['PGR'],1,0.047292924,0.010652871419339
DB00378,Humans,False,['PGR'],1,0.047292924,0.010652871419339
DB00942,Humans,False,['CHRM1'],1,0.0471720092,0.0070648483553517
DB00782,Humans,False,['CHRM1'],1,0.0471720092,0.0070648483553517
DB00771,Humans,False,['CHRM1'],1,0.0471720092,0.0070648483553517
DB00810,Humans,False,['CHRM1'],1,0.0471720092,0.0070648483553517
DB00979,Humans,False,['CHRM1'],1,0.0471720092,0.0070648483553517
DB00376,Humans,False,['CHRM1'],1,0.0471720092,0.0070648483553517
DB00804,Humans,False,['CHRM1'],1,0.0471720092,0.0070648483553517
DB00219,Humans,False,['CHRM1'],1,0.0471720092,0.0070648483553517
DB00670,Humans,False,['CHRM1'],1,0.0471720092,0.0070648483553517
DB00245,Humans,False,"['CHRM1', 'SLC6A3']",2,0.0471720092,0.00353242417767585
DB00435,Humans,False,['GUCY1A2'],1,0.0470973364,0.0109776962614193
DB01020,Humans,False,['GUCY1A2'],1,0.0470973364,0.0109776962614193
DB13170,Humans,False,['GUCY1A2'],1,0.0470973364,0.0109776962614193
DB08931,Humans,False,['GUCY1A2'],1,0.0470973364,0.0109776962614193
DB04845,Humans,False,['TUBB3'],1,0.04707397,0.008301563081485
DB12442,Humans,False,['HSP90AA1'],1,0.0470037451999999,0.0042081700345267
DB01151,Humans,False,"['HTR2A', 'SLC6A2', 'SLC6A4']",3,0.0467516934,0.0027514892251788666
DB05316,Humans,False,['HTR2A'],1,0.0467516934,0.0082544676755366
DB00540,Humans,False,"['HTR2A', 'SLC6A2', 'SLC6A4']",3,0.0467516934,0.0027514892251788666
DB01442,Humans,False,"['HTR2A', 'MAOA', 'MAOB', 'SLC18A1', 'SLC18A2', 'SLC6A2', 'SLC6A3', 'SLC6A4']",8,0.0467516934,0.001031808459442075
DB04908,Humans,False,"['DRD4', 'HTR1A', 'HTR2A']",3,0.0467516934,0.0027514892251788666
DB00321,Humans,False,"['HTR2A', 'SLC6A2', 'SLC6A4']",3,0.0467516934,0.0027514892251788666
DB00924,Humans,False,['HTR2A'],1,0.0467516934,0.0082544676755366
DB00370,Humans,False,"['ADRA2A', 'HTR2A', nan]",3,0.0467516934,0.0027514892251788666
DB08810,Humans,False,"['HTR1A', 'HTR2A']",2,0.0467516934,0.0041272338377683
DB11726,Humans,False,['CHRNA7'],1,0.0465817558,0.0091078805320225
DB00674,Humans,False,"['ACHE', 'CHRNA7']",2,0.0465817558,0.00455394026601125
DB06448,Humans,False,"['FNTA', 'FNTB']",2,0.0465802646,0.0037731064294293
DB08888,Humans,True,['FN1'],1,0.0464550992,0.0095476784202162
DB00744,Humans,False,['ALOX5'],1,0.0463841106,0.0163157439055825
DB00711,Humans,False,['ALOX5'],1,0.0463841106,0.0163157439055825
DB00179,Humans,False,['ALOX5'],1,0.0463841106,0.0163157439055825
DB16220,Humans,True,"['GHR', 'PRLR']",2,0.0463421866,0.00359793261789535
DB00082,Humans,True,['GHR'],1,0.0463421866,0.0071958652357907
DB00052,Humans,True,"['GHR', 'PRLR']",2,0.0463421866,0.00359793261789535
DB01124,Humans,False,['ABCC8'],1,0.04614767,0.008545845771423
DB00731,Humans,False,['ABCC8'],1,0.04614767,0.008545845771423
DB01067,Humans,False,['ABCC8'],1,0.04614767,0.008545845771423
DB01120,Humans,False,['ABCC8'],1,0.04614767,0.008545845771423
DB00672,Humans,False,['ABCC8'],1,0.04614767,0.008545845771423
